id,cmd_i,derivation_chain
zRAn69AocpkmxXZnW,8,"['CGBg9ZaLJW3dR63CJ', 'vtwpqrPtpate4tnvd', 'Sw7TztQbHwokozSFt', 'LhtbDctLTqxKCHCeb']"
zRAn69AocpkmxXZnW,9,"['d2qW43o3oDxGbKJkN', 'Ls8enoWKzo6tZf8Mw', 'ttfyqjt4PHENhKniu', '6kCwZ7crumwapE4ub', 'pYE9CaZL7WtWR5PKz', 'nz75z6C9CSBNYcuhn', 'NjEK4tSMchDAwzuv5', 'kubsD3YjPA3yvkhFn']"
zRAn69AocpkmxXZnW,11,"['iFXhTDkmn9bLkEhdq', '8sNs7zmyZGrociZCC', 'aAYDykTQXN52MFQsi', 'DE4iTYxaHQtztqbpL', 'fro6KyNJBBFWy2AZZ', 'dkwW96x6FNCbCotQ8', 'AsfbKxfgrptvKLcQa', 'RMTFcEmz7RXezFpiS', 'a6ZErzc3gu6xMFtwr', 'oAiueFn35KJb5jgbu', 'BuJNQd8uHxeQy9tSf', 'MQyncix5SJ5o4BazY', 'TfuXjnHTAdKX3EiKb', 'yLXKRH3LcmqLR3nG6', 'sS9C6pMd3jh3qoNHw', 'Bm3QMupAFsAfv4SoS', 'xaoSeYrTww6wcExAk', 'yoK9vRpWwra8QaLuA', 'qDhDMM3Fj6ghb5XNk', 'AhFD97eSCn6d3AFD3', '4cG76KTQFF939XpGv']"
zRAn69AocpkmxXZnW,12,"['EwRueX9yK5A4D73AA', 'ph2mSoS24X4PgnJR6', 'fKbRqcNH2JR2fCRez', 'TR6yjaxxPM6m8cww8', '33uzigjkRqMvnb4ey']"
zRAn69AocpkmxXZnW,13,"['S6hmWy3YpJYyLCDcs', 'wgfdfyxqmEXeRpmEN', 'XW529qZ3NXsDMWFq7', 'psgQMpP86p2bhgf24', 'KWZ3xEmRT4m65gCSH', 'adytF98xHdcZSAXx2', 'KJLpnX6yniXH3RLGS', 'w6nDXTbaRfBmCzGte', 'NBSB8L4ymsbbREK9N']"
zRAn69AocpkmxXZnW,6,['twG6xMarzWKS8NnFZ']
zRAn69AocpkmxXZnW,8,['L3rnciancwDRPSC67']
zRAn69AocpkmxXZnW,10,"['NsnfwNviymECT2735', '2WhrggwkvjS5sgaAp', 'gn6r3NZvNWDTtFq3a', 'ss8jhQjDFaNniCfq8']"
zRAn69AocpkmxXZnW,14,['jBDecqaY8CLaFE7SN']
zRAn69AocpkmxXZnW,11,"['waNsixbwWoqTpwQy6', 'RHsyo9MDTknm5q3wg']"
zRAn69AocpkmxXZnW,0,['jM8s5nj4vx47PHCRr']
zRAn69AocpkmxXZnW,1,['cW2aAgZmLRrEjrm58']
zRAn69AocpkmxXZnW,2,['DiosfWdiJ5aTFW5bg']
zRAn69AocpkmxXZnW,3,['ipPLwHNfkseb2ZuYd']
zRAn69AocpkmxXZnW,4,['3yBvaESwhaaTnnfNk']
zRAn69AocpkmxXZnW,5,['t2PtawfSKuoZ77dgL']
zRAn69AocpkmxXZnW,6,['QekTa5B2J9eNj3Kry']
zRAn69AocpkmxXZnW,7,['eetrejn3j85dGLQxE']
zRAn69AocpkmxXZnW,8,"['rjBwxeM93Brid9Dm8', 'RqESXvTFcu9i98GPt']"
zRAn69AocpkmxXZnW,9,"['XczKTFQmFQtoxAr8y', 'PPcQMMiaHmoSB3JiY']"
zRAn69AocpkmxXZnW,10,"['dMY6ShZLc2oh6zfKj', 'AexwC5kCrsvoe5D7p', 'vD5YncgFkrcGvoAcy', 'krAGA53cWSMxcqsqm', 'Eui73qPYg6GYLoXWG', 'PyzgaKchdQKh8GoXg', 'h7rsE2tiqCpAMzZr3', 'CKk9t2CzG5GwsyKHH', 'ku69EWMRe7wfG2nr6', '8Nk4Zz9TjxXeJW9t2', 'MsKuNjQPAD8mm8LRj', 'AR7XBvrCQ5eoCLCJj']"
zRAn69AocpkmxXZnW,11,"['ES27GTTGeW5d2nrch', 'iaTNPgNu9ipFrn7dZ', 'sHEph8LfC8jC7mep4', 'EKfnad49YJwvfDHiP']"
zRAn69AocpkmxXZnW,14,['i6sgmb5k8TCp6LcX6']
zRAn69AocpkmxXZnW,0,"['hv9FQhSroPTmntb8J', 'oLBaLJQMZ3XiMMx8r']"
zRAn69AocpkmxXZnW,0,['Qgsvn3NPxFgSwZNtn']
zRAn69AocpkmxXZnW,0,"['XCsFbRoj4LbRESekB', 'kXZCb7STDd32cXqqJ']"
zRAn69AocpkmxXZnW,4,['aKwqmJe5oScJPnoL5']
zRAn69AocpkmxXZnW,5,"['DndiH77YtuSYGZucQ', 'YN2oth7iJmY68ixor']"
zRAn69AocpkmxXZnW,6,"['QNojExoMWZzTmPoKe', 'FdnwWNAXD82mjMeCX']"
zRAn69AocpkmxXZnW,7,['fadRStrKGhuqycJzc']
zRAn69AocpkmxXZnW,8,['pLNAYAGFQ3yjMBiEx']
zRAn69AocpkmxXZnW,9,"['joKQeJ9zXPmncaB63', '6wbqrKDuNYkpp6PTh', 'x6s9D5PERfZHorY43', 'c4M3Qpqqmx33fbSZL', 'xaKwZ4oTjQAbut9Nr', '23kiwjSSi2zPygFiS', 'GufaTeNQevpefXxvz', '3ZYQwcwbaheF3PaE9', 'C3expcfyzH73dgqSm', 'jEtMMP39hnWJmbKBk', 'wQ4e3XwJXGokP4cTp', 'pTDPgz4pE7RobnyEJ', 'PoetgL4K7LKJAei8K', 'GPMFfFPTLsiRgeYq3', '8E7NXEBg3pcaqgAzF', 'DyzY57s7dkkBcKWzP', 'yAJ6MZhGSmxSSiYvP', 'ESYaNwYHBFke9PSh5', 'vePQvkBDT2GyubzzG', 'Cm6SKaEgk95BsWwGo', 'LNfsgqfoqt2YrkPEr', '8JXTkmYmFXNAhSx8X', 'DRQapk7jwygLqziWH', 'K8g4puZQgceSasxs7', 'dAajxiTSx3LEiY4rC', '5fs2dNcFumx6FdxZ9']"
zRAn69AocpkmxXZnW,0,['pMwbsv9CvBzNs9SMm']
zRAn69AocpkmxXZnW,1,['ccJkoctsWzrzQ7SR7']
zRAn69AocpkmxXZnW,2,['CZwGffYjFdZwwpLu5']
zRAn69AocpkmxXZnW,3,['9uZ4ggZthSm9WdJPN']
zRAn69AocpkmxXZnW,4,['wTBy2NwtKEQiWpkcm']
zRAn69AocpkmxXZnW,5,['cwGnYnHkcsG9sjEup']
zRAn69AocpkmxXZnW,6,['2e5f65ew37WhuJujh']
zRAn69AocpkmxXZnW,7,['rfuumfYnWeEk5LDiv']
zRAn69AocpkmxXZnW,8,['ChLA8kpTRtSTebiQz']
zRAn69AocpkmxXZnW,9,['pzr9FighazSyioGM2']
zRAn69AocpkmxXZnW,0,['y6FtYiX32CSJkswPE']
zRAn69AocpkmxXZnW,0,['sGYiP5BLjAYaBtKYk']
zRAn69AocpkmxXZnW,1,['ThXBgHDmZdc4eCe8H']
zRAn69AocpkmxXZnW,2,"['ws7WHjY3WZvriMR2S', 'AFQTvT4r5kzwAoazx', '73EcjBqLT2vHuGRtc', 'P32epivTMDiKt3WA2']"
zRAn69AocpkmxXZnW,3,"['pEZypAgFXpw9ChXDi', 'nTAezo6fYJSNf3Bii', 'NxKajSu5GfDfxKGSH', 'QJZ4iNjCXbN7tAhF5', 'AEPH9txz28RNuBwsJ', 'dCoCptrLqvdX7HEq9', 'sc9NpHTY5DYirgLfi']"
zRAn69AocpkmxXZnW,4,"['fffsBsr7Xn7XNYMqN', 'wqR4MmaLtSDS3Z6SL', 'gquG94JCDbkL6xGgX', 'E74CMp3v6rTuDoZ9s', 'bwmSFFijdfWDzaYRb', 'Y3wmbmggDqk78uzsM']"
zRAn69AocpkmxXZnW,6,"['jLHcH5Qw8dpaQwbHy', 'Dnw3BJjN6bAvGhFA7', 'QgBSNf5GATxgTR8xp', 'yp8AvxYqN4a2NZAM6', 'u47K4dD6JCzyzoCN7', 'HD8fREMtvYN4MmrMZ', 'CcfhdHAqCRuFrCZSk', 'fnrG32aBspZGEPWq6', '4hmxMCt4ChSEvge9p', '2QScqaqLKoHjFFtrv', 'CqfZ96yFHmpd2KcNN', 'yL4oy9AWgtGLptEZS', 'WxDoSEnKLnq6rhQ7i', 'cSREHSiMCwEsJHY9E', 'wJ9grGZupPELjD999', 'cHSGfzmEuqNFcH5v4', 'Kw2pS6b9YL49ewMen', '3xtQSM7Cu6oq6F6eB', 'LqXNyY95i99ELbhrC', 'prpjpHo66AYdersQZ']"
zRAn69AocpkmxXZnW,5,"['gTfeigQ5EEH62KAbA', 'feg9PjCA4uxzPFFMq']"
zRAn69AocpkmxXZnW,7,"['w6Pt9svXXtzmxwxde', 'riqz4viAsE5evNZ5p']"
zRAn69AocpkmxXZnW,8,"['eyj77jWbKWqmT2aFW', 'HtyCvTr93Judapqft', 'pM3NQSCeDtSsgMyzn', 'N6yNCFXgLPmkeAcTx', '9MAT7QTdwm3PtWfK3', 'gXmom8ozxPjdPZhTQ', 'N5M5xKFbMckg7nPyL', 'En7kz7Yyv2naRctGP', 'zavoFfoRZEnhgkJvc', 'tBQwedz3o6kTnkhWa']"
zRAn69AocpkmxXZnW,9,"['qxmqat3yW36BjGRtz', 'K4uykX82oSN2NWbNj', 'RNdnEqooipPEdF8MM', 'Q6Azc4iLMQxQYCCkY']"
zRAn69AocpkmxXZnW,10,"['vCszoogXTpLfAjYjD', 'ZBzPKneA4kyrF7dDC', 'QGEci99gH9a9Wrzt2', 'mMAQJFRNrry9TNZv3', 'jucc8pcCpbvPjWMfz', 'dJXsDfaeeQKbvbzmb', '8ZTGev9JnX8hnZpiK']"
XwiGQMfWQg9CEH7Dp,8,"['fwihxPX5jT3vicjWP', '57C3H7KQN9Gc9JWiE', 'znYvQeYeY3t65G7ND', 'eSyvEbNWWLDy4RjBe', 'oARhtJCFdwnfXJPN5', 'zzspMNmM2ntgoeWTD', 'oHTxaPh7PtGzNbHRc', 'h4SdzxavXquZEfTrT', 'FtkxjmKQXddoRoePs']"
XwiGQMfWQg9CEH7Dp,7,['CGQbdaCbH53EsEXpR']
zRAn69AocpkmxXZnW,0,['P9qyQiWMk6wZv7haj']
zRAn69AocpkmxXZnW,0,['v84FnHh4pYWwxym9B']
zRAn69AocpkmxXZnW,1,['skaFoFusDP6cLpKmE']
zRAn69AocpkmxXZnW,2,['TLt28fMhdibvMsCtF']
zRAn69AocpkmxXZnW,4,"['arMyWXqeewLJ3CQTS', 'nmuKyJpQg6gphMC5E', 'FoytGxfTK3d9digbZ', 'Ta4h2LBSGDpm8Sxdr', 'tHqgTPPPbKdebLH8W', 'p3QS5KfPNvdLznR5g', 'npgBE3PAFdMJfqsnF', '8nXcfDJ4uQyJYqir7']"
zRAn69AocpkmxXZnW,5,"['d3AZCBrejGbaq3bRF', '5zquiacMdxH2eDC8e', 'gheZm4EMJv24eBwHP', 'TMbFtbXBBAovi5jHY', 'nz7knSSwfeMnFSmN7', 'RkxpLPTjps5a6byee', 'hDDuqAKL2yzAxK5Si']"
zRAn69AocpkmxXZnW,6,"['yEi2xTySCfM9aptC6', 'KSXXgHxdyxn45FjJo', 'RDnyXdwRi6y625JZt', 'Khu3jMHs6hp5RPMcJ', 'oXgt5CgHnzHvHoPbE']"
zRAn69AocpkmxXZnW,7,"['HGYtaGQt8xBxLLvGE', '7HaMnzxJjhpCFQCsS', '9ayJq7NT5LqNJXN8f', '5tuqbJXjgqvFoXq3x', 'smoHdfbebkbZQbZcN']"
zRAn69AocpkmxXZnW,8,"['pXyNnKcR4i84XmrHg', 'BBfuRTeZEH3RegxLp', '7PBZqzn7gyP2qaZ3g']"
zRAn69AocpkmxXZnW,3,['8HbvF7fz234gZDSJy']
zRAn69AocpkmxXZnW,9,"['c56zu2HFwKCBGgh8N', 'jrgYqimh2xCP572PG', 'k5mC3pfqNdYD9Cquo']"
zRAn69AocpkmxXZnW,10,"['yRE9uSGN62MZH5N4i', 'dHyi3Nq3ATp62vM4K', 'Ta5zPgnxhZKeJdtrk', 'b7Yroat5CXNwxYz28', 'mFjdw4zANtmSWoy7Z', 'uQ2BpqrJGtbA4uH9K', 'xCaxoD9Ayx6jWJEvG', 'yd263oaiZcsjfHZfn', 'GmZkBD4Ci5FqE9y9G', '8DDYYnhpXsbKkbZ2N', 'AA5BG7ZHtPErqAdAa', '8ur3aFhMQkNf5zsrj', 'zPdCMzHAZgaSqLppr', '5EP3GDyrBaBHpPWJp', 'DmjGNXnRnQqDTguXo', 'pKb4aBoPtzjzgAfdp', 'aFo6xHyonoxqNJ8gA', 'ti2sW2qCmcdKzsfyZ', 'DEEikMPr8DRkDjmZx', 'zebvxapGjLTXoYpBi', 'dNcqQYbi2gKvkWokn', 'dWx5SLTkjsiEmz8WL', '5WdtrfAeC6iPZmnbt', 'gsBvXjgE95WD5EfH2', 'w2MjoYBwzDfuYxfbL', 'rxFErJGTWjdyFW7Ph', 'Ae7zFJWo2yFgftWhz', 'REcoAz8xAf4M2Zjrd', 'rARSTLqqduop2DBP5', 'E7hXbRFvEmZGreZ7k']"
zRAn69AocpkmxXZnW,11,"['nvvrXBqoe93dLHAy5', 'YKDQ5dcNxnYmaBqrp']"
zRAn69AocpkmxXZnW,12,['35uKLrHamCqc7huqW']
zRAn69AocpkmxXZnW,0,['sgcavFvdmtWC7vKbT']
zRAn69AocpkmxXZnW,1,['WCzrRkcZAcEkqkPYJ']
q7syysF48g8FLDSuu,9,"['unuCb9Btew7uYDhFY', 'axtDhybnEwDXx2NKf', 'oK7iRvHsSnnSZsJxy', 'RgmBQXffjHo7e3x9s', 'MKwwX7mcQpe5gSjwm', '5on8SN72gAaYgK258', 'QBfkuwhb62M2rRszP', 'nF6gv8DDDKPAFaEEd', 'GpBfG2H6GbaWntMMj', 'guTq8cupcbvhnPNnS', 'jbKJ6wzpr85KFnMCy', 'vRbAARTqfQBQ9GXHp', '7cfNJQcCE7MJaAtR6', '6iGSdajXTBEa649Po', 'MpTnfujw63WWxbBCC', 'hYXyMPGWxaRtWuAkZ', 'DJQbh79Ak3wB9ZvTN', 'Ly55qssuQW3yTEano', 'Pma6KGatkkE4pC2uN', '7jv2qgyTfTxGRcmxe', 'LcW8xELJFMFfFFFNP', 'CswATgFiutjciFbFt', 'po4qoten5tMCwcwQL', 'NPGQnbd5XRsr7EBsw']"
q7syysF48g8FLDSuu,10,"['Pwpr7fpHPtCfyPXtB', 'RW3Cue7yiJeMqDm6L', 'BiT9uLKTqrS7kMqAd', 'eGDwKXnrbMbPTRBR4', 'Wq4Gxu8CnmdykATrD', 'ZsvXpmDuuH9E3nGGj', 'sPAziz2mKvBvSYhJq', 'MQnKQPTo4qL7mrE3s', 'ut23xQ5s39ujoRiii']"
q7syysF48g8FLDSuu,6,"['Ktb5zsNeCcFqcLd97', 'vcqMd8mdSwR7EzKEL', 'Nm7zCZL2txRD8EE4e', 'ouEm8up4Qh42miJ2e', 'Bkv7rK7stuKiDk4j4', 'bWxuvZ93L5p5Dyub3', '9NNPoLDKwJF4Sn5q9']"
q7syysF48g8FLDSuu,2,"['Ca4knvvB5nZZjKn6s', 'zPSd4xdqWAavL8SbE']"
q7syysF48g8FLDSuu,0,"['ixFHP98xweF24APoH', 'RcHZadtJ7K7BDgGSS', 'pSLrjxZXP6deo7x9o', '9CS4jQJoRR7EwMLMY']"
q7syysF48g8FLDSuu,12,"['Kxv4fELNFqzoTW2Hf', 'svSiDAnaEe8gkwZp3']"
PZAY7ZB9zRB2XbFFw,14,"['fHAAyZxEe5E7vEuae', 'FPTMaH2nRPcz98QA6']"
zRAn69AocpkmxXZnW,0,"['tcBth4XYpoCripLCK', 'wvwuR8srz9CKvTtAP', '5iHgibzoqvpWASAMS']"
zRAn69AocpkmxXZnW,1,['FuufTyZKB68SiT9RX']
zRAn69AocpkmxXZnW,3,['7gehBMLsDZySgSE2w']
zRAn69AocpkmxXZnW,14,['nDuGBWTmu8ghKNLrf']
zRAn69AocpkmxXZnW,9,"['id5zG8GnsKc9kcKM6', 'dQkPoJXdwoZPyuHTx', 'm79PpeQeSv9ShdBrz']"
DxYqj8XsGSzWkT5eB,8,"['8Tmts9XazBjB4nDig', '7XjpYvGH8d6TjRDmk']"
DxYqj8XsGSzWkT5eB,9,"['7kTwq8Yu8638fNh76', 'XAR4d3awwhWkTMH2Q']"
zRAn69AocpkmxXZnW,0,['FTnHEE3huzmra6AmT']
zRAn69AocpkmxXZnW,0,['x3PacWgJs8ppnydQt']
zRAn69AocpkmxXZnW,10,"['oNB8BxigZgSrDBasm', 'e2ZYhwfwSNpQ8bqb6', 'FiTuQucbXeytAyg9Z', 'tcs3JeLQwmYncxpQP', 'vRtnvxnQGy5HZsJaK', 'a2rSqPTtsQ3TgqmgE', 'ZJkwfGLoZ7KoSHaCF', 'ToAHttCkZkmWWJM3b', 'mZMHNX7Q3MkgxXA47', 'aRxqLvhbT6NrannBM', '37xTMTuuKSXqnxLhD', 'dbE3HbxqepDHFAMgY', 'JQvHWGyDor7PQYwhE', '2etK7nsWyFJgWh59v', 'GYkt8Zh6Fcc25hozF', 'dyS4jc5PpGcXnrfE6', 'NJ8orzkSuiG94DvHk', 'coqxws9cDGFxqEdn3', 'RHYx7agoEjgzkFz2t', 'frjGumfLYmZ65QJwJ', 'bZmWHPiz3Xz8tpDbX', 'uprL3fXcJWYXQvmk9', 'hPMWhpppqgmTNvk7E', '3eb8LjXDniqvqf879', 'tx5R8GQxHPxKW7bmA', 'HFW58S7EnnuEs2qW9', 'Tq3Rq9BmKt7wkia5s', 'NKfABFtuD8ZoapKSJ']"
zRAn69AocpkmxXZnW,0,['p586iK3QHuxRYWu7C']
zRAn69AocpkmxXZnW,1,['f5tmqwXjZKMnmTQxj']
zRAn69AocpkmxXZnW,2,['XwtCDoeiCDDg7XgpT']
zRAn69AocpkmxXZnW,3,['njtaRwfWPyiq3CbJP']
zRAn69AocpkmxXZnW,4,['fTyg7YRYE83SybFHd']
zRAn69AocpkmxXZnW,5,['xApAhTH8thfB79m3x']
zRAn69AocpkmxXZnW,6,['kX9A5hLh9e5He88aw']
zRAn69AocpkmxXZnW,7,['BbhMYSzzipkdrAkDW']
zRAn69AocpkmxXZnW,8,['B2Zdaed87RaDjAwjS']
zRAn69AocpkmxXZnW,12,['oMdquEMGx3QjZGhHw']
zRAn69AocpkmxXZnW,9,['Ruax2cFku4rfh7CXK']
zRAn69AocpkmxXZnW,14,"['M7MByJW2gMZL9jqd7', '2CunhP38eBmF6xh8u', 'NNbY7rqyLDLMdKY5T', '9PBNiaRZfY8QvTKDq', 'oEkzrQQfjqRctGuzD', 'qRt6cvLwF9jJn4HES', 'xAHFob6QC2vHexHZT', 'LQ7J9AjPzx62XQAQw']"
ixYARnmqoLYaQyncz,4,['YP25M5k9harx6S4BP']
ixYARnmqoLYaQyncz,5,"['KHcFryWfuqRJWCett', '2ZoqQi8G6w7BZwe6z', '44iaXWsfE9Zm3M4gH']"
ixYARnmqoLYaQyncz,6,"['sqXzqh9KisFBkZuWr', 'KNDHz5ZREY7hdvHo2', 'JMwCGnuZE3B4XrXZd', 'QSsS75yEEWMrZcD9K']"
ixYARnmqoLYaQyncz,7,"['6WihtTigQjk3wB7Zy', '7MQag2GgwYPBTvjdh', 'hRiBxS3tSgxNnDAwY', 'jBLRMzvBMtsJLZoDL', 'HH4zK7s4ffp9PsGKC', 'JmWXRnhdgL2Ro5wQN', 'GmdhCe4J5CjayEMNh', 'H29MT8aJkG4NBRMeN', 'DCpBsuM742MEW6uJQ', 'mCkzSdTHyPkMwXijJ']"
ixYARnmqoLYaQyncz,8,"['DSWrjNBG4fkbEkBCw', 'u7xnQYm9gbqa7AbEX', 'Km4DxiD3jFaH5iNSC', '7pXQk7urp9r3hCi8W', 'EYne5H3Kh6FcRAW7n', 'WTLSA3XLbgARyrfCd']"
ixYARnmqoLYaQyncz,9,"['rqfmJ5Gys4Gx4rZWG', 'q3SnHZ2QePrstG3xX', 'mTz2v926SXfdEKgXi', 'Gzp2ALKN2PgkKEoyg', 'DSkgsm5hCsBAZtTYH', 'JGHGvRc3DsSiMSwha', 'ayPoy4kPiY8AMh8DH', 'vTbdkeQWqkmFun4HM']"
ixYARnmqoLYaQyncz,10,['ce4ncnbnjnq7ziBTf']
ixYARnmqoLYaQyncz,14,"['FERx3D2YdSjGv8NGQ', 'BeuQe8sRE4NkSA8fX', 'L6qEtq5yEF7oGThho', 'sN2zTGP7zo2xvkCfK', 'kaEqe4zXfYCLQi8jn', 'Cgg7MTwM7tYxHnZSb', 'bGW2AWaoq9mLtW9mJ', 'XmKFQXMcH5YYkuDh8', 'q24kqjoJhfpP9B5xt', 'kCPwdJHYRXvN3MFuc', 'FwzsxLSG5JAcLKegr', 'fWkvwajq9ZM3HLErY']"
zRAn69AocpkmxXZnW,0,"['fTyFxaeoXAuvtYdPz', 'QekPn3oYT6JqNgYWS', 'yxP4FoyY3kP4KDRvv']"
zRAn69AocpkmxXZnW,0,"['Fjz5PSnzpXQdeQ6MQ', '6snYhSRot4cDhw8bf', 'Mgfu6kXybLiToedpR', 'PpJ7axbzM4HEAo2Dx']"
zRAn69AocpkmxXZnW,1,"['eMbyi8WTNCBJuTAAH', 'waNcSLurop3jAKwbo']"
zRAn69AocpkmxXZnW,2,"['Pz8XENZxEcuxfFAyP', 'JRfeqWf68ZQzsG3tZ', 'qnMnrLDq3LM7dc6Dd']"
zRAn69AocpkmxXZnW,3,"['KqKCW38P2uKmv3ckA', 'iq9WRRQu95u6Ka9SH', '6EMfWYPfsw5AwFdj4']"
zRAn69AocpkmxXZnW,4,"['NwtHpTmAAuXrMPLkW', 'GayMWWz7M6P9rckrT', 'zwAhh5ngKBdGnS4GA', 'XEnoywqhsiXMtmWr5', '588AeQ4XQabFozG88', 'pP7KSRuZLtYkCfiAr', 'k9QsgrRaCjGLyKJwK', 'x6FvfjHtk9byCMdyz']"
zRAn69AocpkmxXZnW,5,"['CM7LBz5iWGSuxqbET', '9hGCdfprsysZPAmNY', 'qSFBGxCRD6SvmpHnA', '7oHPndphvBWZEZ9X5', '9FExXDTwDtpc9a6SY', 'hMMqGD5gRhMxp4YvM']"
zRAn69AocpkmxXZnW,6,"['AokDqH4Rwdmnrs9rq', 'r4ESJa6RENCqLzwvY', 'KZpBJFvsqvcRcBTGa']"
zRAn69AocpkmxXZnW,7,"['Hyj5EGxaEkaAr9RAd', 'acedvBCsAvSBgzcxq', 'JNraTPkAtvxb2nDn2', 'zh2dPsYYcHECfwoAg', 'XYzmx5fAQumTTkzSN', 'Ap69HxDpQfXpEu8jK', 'oinwPePP8ExdrcPiL', '8a5cQARXvsv8SZSTa', 'tQSjjysGJzoZPWYtH', 'JvCotHLZhRL5i8cAs', 'pW38N4qxyqSHsCkeS', 'Tt67q86cth2azLS8n', 'RksEWRxixABCNGfhv', '3J5ia2EDgKBjaDE2F', 'AYQfBWQt7spLhTX7H', 'ZsXZHzgo6Hn4jXdij']"
zRAn69AocpkmxXZnW,0,"['YyjbhKpywWW6czGkp', 'H35HJAyZv4zqm47Pc']"
zRAn69AocpkmxXZnW,8,"['C7AvFqT8XESNabE5B', 'Wmci6izGMJ9ikZNwR', 'EWXhHSPdfrPGby73Q', 'nX792mizTBWboFvXB', 'dGBhWFDmNpX6Xf9SY', 'nK3Werk6kA4cWp76a', 'gtcE6Zy8L2jHFtb43', 'f9BP4mSD2KEFMk6hs', 'syXASZqF4DhLDcDto', '62rmCahyT7WCM86o9']"
zRAn69AocpkmxXZnW,9,"['s2Mk9nP9y8qQyS2Cp', 'jXwmTZwjukXWESqS4', 'iJytLboTiiwXqEiKn', 's4bxFzsC9mypMeiSv', 'EHreroTTcPxFAyKJt', 'XMNeszDP9xwLsSKTr', 'CRpeJmDtoGzzW6pw3', 'dyBtbWcvjsnzhHdyb', 'auq9pxCaSvZrNeFci', 'hdkjJTWitPrPj47ci']"
zRAn69AocpkmxXZnW,10,"['uRcrPHAYCiqdJgavE', 'hKM4y3GifbpNWkyoR', 'sEQNZTkD2uLMnAeTa', 'MKErv2gaAMWtccEiS', 'GLsjZ8TjT5ZecJbun', 'SxT2zTq6xvCn6e5Cm', 'f3v8A4ga82QfASirM', 'HbxNKppRxone3jYui']"
zRAn69AocpkmxXZnW,11,"['phpiLFkaoKjr7TBoW', 'fNHjiQv4LN6iehLyg', 'eX4PLCEwMjkaPGuaA', 't5jNNeZaSJLJgsTcx']"
zRAn69AocpkmxXZnW,12,"['mjtvN3aMuBpdfo67h', 'sW4Tnqo84bsdsZNyr']"
zRAn69AocpkmxXZnW,0,"['oZsHoTaj6Ngr84WRn', 'PKRXf4LWpsQgMKhJC']"
zRAn69AocpkmxXZnW,1,"['pwXqeqNa2CuFYWHJK', '6AgAp5YaZhmTnsmjB']"
zRAn69AocpkmxXZnW,2,"['Y9utakyoKP3BDycRK', 'WdHpYeCLudKvfJdj8', '8NGvw7htwvhsCMoD7', 'cckZ6tAfk4RWFKt7F', 'oLuiY34C4ersCHxNz', 'ETs6cvB97EosWqpYS', 'Lv5LCdGCM9pPrPXfF', 'DjxLZLQkEtRdXswir', 'HgBHZ9mLH5M4SZSHe', 'ERmxdaEKz5RRMZLmd', 'FS6xtLBQugsszmwtv', 'mR4BQTfoGuJ2eGBop', 'w24Czr9dbCAx5k9YB', '6A2cdKB8C33w5EtDG', '8EEaYzcNugSnXEZ5E', '8FL7KW8kYoh2G46tG', '4GfwamLRbBT2F9MSM', 'arbWQKaxEASguPEZh', 'ictWbFA2zEdrzXEcv', 'zYsEF2fcFT8HuuQ83', 'ubYKQ7vwxBuLcYGGu', 'jZGkgLwaHu2ge2iwW']"
zRAn69AocpkmxXZnW,4,"['BakvF98aDQBSj7pzf', 'fDkvAPyj7RsxMhcTo', 'a9MF9Csaqn6Covobp', 'w9JjWyTLGGZZ9p8ko', '2rYe7GTYQg5TKcAR9', 'SNekeADuS7HX29u2F']"
zRAn69AocpkmxXZnW,3,"['EgL4B4GjsiWTQSxsB', 'vq4t5BJt8jzgiBwtN', 'WDeSE4TCyzJwbYR8M', 'yrErom9ZHtJZp5PaH', 'HqDGG7gnRc2i9X7aT', 'QMdAMkDDQsSKE75jR', 'ioBSN3DWLTWffKT77', 'wwEGdbzNMmXz7vepf']"
zRAn69AocpkmxXZnW,5,"['3z92aiYkxrHWRhKHq', 'kBmX4J33JYTnmphXM']"
zRAn69AocpkmxXZnW,6,['Fjk8DRAQZdv9Pp67S']
zRAn69AocpkmxXZnW,7,"['jZz6nfGZDkmhBZkTA', 'DXh9FmJPReQgRQBCv']"
zRAn69AocpkmxXZnW,8,['DyBMtwzKD9QdmtZFh']
zRAn69AocpkmxXZnW,0,['7v4tb4L7kLgfFqCYM']
zRAn69AocpkmxXZnW,0,"['JdnfyzTfPEkJscCaR', 'dtbL9hAchhnKnpeKp']"
zRAn69AocpkmxXZnW,1,['uD9vnzY5vL3bNe5t6']
zRAn69AocpkmxXZnW,2,"['fxQwSgbLTGZWgepdq', '2fnt32ozy5BMzJ6hM', 'FFjJXAur3YAJFfbJz', 'F7xvPYSeXx2Sjsa6N', 'Gcna5WDM3arN3BCsy', 'j3aRo6Zekk2WXbKpu', '5cwLZKyn7icfYa7Yu']"
zRAn69AocpkmxXZnW,3,['A8nprZmhsQrT2nn2Z']
zRAn69AocpkmxXZnW,0,"['oZsHoTaj6Ngr84WRn', 'PKRXf4LWpsQgMKhJC']"
zRAn69AocpkmxXZnW,1,"['pwXqeqNa2CuFYWHJK', '6AgAp5YaZhmTnsmjB']"
