derivation_chain,status_chain,halstead_difficulty
"['FvrDiYGbKMN8FgNDj', 'mRC2962o5HMdK8q4L']","['PARSEERROR', 'SAT']","[7.7727272727272725, 8.549999999999999]"
"['kWpDFRWvX9S6sMnBf', '382D8PpqwJLvghsW9', 'PSJYPtvo49jkbcREG', '29tji63kQLPXQkcN2']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[8.0, 9.0, 9.0, 8.590909090909092]"
"['42yJK3LXKzYAZt7n2', '4JxMzMfL4C8RDvXb5', 'RejsiSRr254j2bDSe', 'hG94fDDX9aarerxAk', 'BWtrEk57hmCptphMw', 'ENA8ii5t4qrY5eKbr']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[9.0, 8.25, 9.0, 9.0, 8.549999999999999, 8.549999999999999]"
"['mtemz3mn5iX9wMhhE', 'M4NwEZcGNqEWWsD2e', 'ts8QpN58BNDL3GBaC']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.0, 9.0, 8.549999999999999]"
"['iaiLDZ76axsoEk8Jz', 'Dd3N4nkfzCSYkSqbn', 'uPXCXhz4KjHhjtHYG']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[5.95, 7.111111111111111, 7.111111111111111]"
"['CYS3QPprv53sS9qX7', 'rcErffGwa738nZJZY']","['PARSEERROR', 'UNSAT']","[6.222222222222221, 7.111111111111111]"
"['GqgtQjLyANdYpzrsX', 'fTYMWL6PitfBtvQna', 'YxsJNyhuFrc9Rx82C']","['PARSEERROR', 'PARSEERROR', 'SAT']","[8.0, 9.0, 10.0]"
"['fXQK5qeg5nh32ZdeW', 'puCaNqNtHXeiLbwPH']","['PARSEERROR', 'UNSAT']","[8.0, 8.0]"
"['yvSMooDgFcYBgFJz9', 'Z2FW6HJivMGEqPuJp']","['PARSEERROR', 'SAT']","[9.166666666666666, 10.0]"
"['d4xxo3s3zPMY4wc3T', 'xZK7Pbd2PALtj8DtB']","['PARSEERROR', 'UNSAT']","[5.95, 6.611111111111111]"
"['qZ7qwfPijQSkdb8XZ', '49Le6dBffjD6dkyj5', 'SyBch2wRdnBnHEqMg', 'H27u5sa6cLNwWDi6f', '2M2ZiSy52mYmw3m9x', 'dYxQJaPcg3qwR7aTk']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[6.909090909090909, 7.6, 8.590909090909092, 9.450000000000001, 9.450000000000001, 8.549999999999999]"
"['DLYgDPpLpBDYpp6xN', 'xqdmjgBgXbtnfaTq8']","['PARSEERROR', 'SAT']","[8.549999999999999, 8.549999999999999]"
"['sB52w23G4J5FWqrbr', 'FzXpDhSfWrSYSEKQo']","['PARSEERROR', 'SAT']","[5.6000000000000005, 6.222222222222221]"
"['6KsS9d5NkWmDoPcDS', 'uLuT45xYTkovNXf2d']","['PARSEERROR', 'UNSAT']","[8.549999999999999, 8.549999999999999]"
"['6e7Wr3j6N2wDvnuNZ', '49H3wT4PciGkuCrGg']","['PARSEERROR', 'SAT']","[5.6000000000000005, 6.222222222222221]"
"['9mJDFSssZaNCF9Bi7', 'tEcYH5PN6HavEz4q5']","['PARSEERROR', 'UNSAT']","[11.0, 10.0]"
"['zSoRA6JipvnuPR27M', 'KBhnpxZCt5c22ddvz']","['PARSEERROR', 'SAT']","[10.416666666666668, 11.458333333333334]"
"['CaGcMepwYc9douzsM', 'XNuNMpGG8rpQb54MC', 'rErN7CpuCWbp2MnRW']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.0, 8.363636363636363, 8.363636363636363]"
"['FErQc8yWRA9Co9xjk', 'xt4fwmLYbicEccB6S']","['PARSEERROR', 'SAT']","[8.363636363636363, 9.0]"
"['SBmgRnrXKRL8ifZWR', '49xvpin5SycZEqS7J']","['PARSEERROR', 'SAT']","[10.454545454545453, 11.55]"
"['XXzgApZiQcH3hTEcx', 'bXDpd4bfDNZhFtbpW', 'KDje79kS9c5iMHFuv']","['PARSEERROR', 'PARSEERROR', 'SAT']","[5.0, 5.0, 5.0]"
"['giuXiujAanZD29BoK', '6y42EHzCSgcvnJzfH', 'cbPSz77zBTym2jqMg', 'Ta6KDw94A5QCtvn8u']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[8.333333333333334, 9.615384615384615, 10.416666666666668, 12.0]"
"['uibdMhw2Xy8uvxzxb', 'TbY9n6LzHkTXzqyjn']","['PARSEERROR', 'UNSAT']","[12.0, 13.2]"
"['q5L2y4ojgxgTsrWdf', 'tff8QRLpADy4Dd8Nh', 'HyMxTiLp3kcFLNcuW', 'KF9CFtksmKfmvLBQQ']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[8.181818181818182, 9.0, 9.0, 9.0]"
"['6snYhSRot4cDhw8bf', 'Mgfu6kXybLiToedpR', 'PpJ7axbzM4HEAo2Dx']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[5.666666666666666, 5.666666666666666, 5.666666666666666]"
"['JRfeqWf68ZQzsG3tZ', 'qnMnrLDq3LM7dc6Dd']","['PARSEERROR', 'UNSAT']","[7.555555555555555, 7.555555555555555]"
"['Hyj5EGxaEkaAr9RAd', 'acedvBCsAvSBgzcxq']","['PARSEERROR', 'SAT']","[7.555555555555555, 7.555555555555555]"
"['JNraTPkAtvxb2nDn2', 'zh2dPsYYcHECfwoAg', 'XYzmx5fAQumTTkzSN', 'Ap69HxDpQfXpEu8jK', 'oinwPePP8ExdrcPiL', '8a5cQARXvsv8SZSTa', 'tQSjjysGJzoZPWYtH', 'JvCotHLZhRL5i8cAs', 'pW38N4qxyqSHsCkeS', 'Tt67q86cth2azLS8n']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[7.6, 8.444444444444445, 9.5, 9.5, 8.0, 8.444444444444445, 8.0, 8.0, 8.0, 7.555555555555555]"
"['RksEWRxixABCNGfhv', '3J5ia2EDgKBjaDE2F']","['PARSEERROR', 'SAT']","[8.5, 7.555555555555555]"
"['AYQfBWQt7spLhTX7H', '9McX5mA4S3pZ3DNR9']","['PARSEERROR', 'UNSAT']","[9.0, 10.555555555555555]"
"['4A8Nb4NFzpQZSwurK', 'cXukkCEuvQHy4Wcef']","['PARSEERROR', 'UNSAT']","[5.1, 5.666666666666666]"
"['zGJA65pDEPKGDXZgK', 'QPTtJ9fZMH25b4rHE']","['PARSEERROR', 'SAT']","[9.0, 8.549999999999999]"
"['Su9tG5KxYYf4T9Brs', 'GHPspApq8n2m3HXSq']","['PARSEERROR', 'SAT']","[9.0, 8.549999999999999]"
"['Bxu6quv7HRuaQYRp2', 'D3qj4Qa9dNprqFQ7T', '3t6QvWaQXuKDJZCT6']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.0, 8.0, 8.0]"
"['dcjHBucyswktieb6q', 'ua833YtDfBtHMzv9u']","['PARSEERROR', 'UNSAT']","[10.0, 10.0]"
"['4vLkXJXsW3aGk2jKF', '4jiGAkKtizYKSyjgY']","['PARSEERROR', 'UNSAT']","[11.0, 12.100000000000001]"
"['AXXCxvGiqHLSfJAfo', 'bCEFnaSjxrJ8HW3nH', 'NSvXFxzbR27WdXpcr', 'nvDX3gNZ25AYy3QRN', 'jQYxGn8uugHaQ2M39']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[7.777777777777779, 7.777777777777779, 7.777777777777779, 7.388888888888889, 7.777777777777779]"
"['97fxChahpjzPYLDqD', 'Qz47k2a4XZB7smqv8']","['PARSEERROR', 'UNSAT']","[7.777777777777779, 7.777777777777779]"
"['cQWYj2udiczBWMPpa', 'hXyQTiF7i8kCw3vZ5']","['PARSEERROR', 'SAT']","[7.777777777777779, 8.166666666666668]"
"['E9RxQQXJhECP9Jp4B', 'x8o5CMTWrC6JYdpuq', 'rFeLpZKiwWEy8oqYt']","['PARSEERROR', 'PARSEERROR', 'SAT']","[11.785714285714286, 11.785714285714286, 12.692307692307692]"
"['6snYhSRot4cDhw8bf', 'Mgfu6kXybLiToedpR', 'PpJ7axbzM4HEAo2Dx']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[5.666666666666666, 5.666666666666666, 5.666666666666666]"
"['JRfeqWf68ZQzsG3tZ', 'qnMnrLDq3LM7dc6Dd']","['PARSEERROR', 'UNSAT']","[7.555555555555555, 7.555555555555555]"
"['Hyj5EGxaEkaAr9RAd', 'acedvBCsAvSBgzcxq']","['PARSEERROR', 'SAT']","[7.555555555555555, 7.555555555555555]"
"['JNraTPkAtvxb2nDn2', 'zh2dPsYYcHECfwoAg', 'XYzmx5fAQumTTkzSN', 'Ap69HxDpQfXpEu8jK', 'oinwPePP8ExdrcPiL', '8a5cQARXvsv8SZSTa', 'tQSjjysGJzoZPWYtH', 'JvCotHLZhRL5i8cAs', 'pW38N4qxyqSHsCkeS', 'Tt67q86cth2azLS8n']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[7.6, 8.444444444444445, 9.5, 9.5, 8.0, 8.444444444444445, 8.0, 8.0, 8.0, 7.555555555555555]"
"['RksEWRxixABCNGfhv', '3J5ia2EDgKBjaDE2F']","['PARSEERROR', 'SAT']","[8.5, 7.555555555555555]"
"['AYQfBWQt7spLhTX7H', '9GCoZQJg9nMf9ihuH']","['PARSEERROR', 'SAT']","[9.0, 9.5]"
"['SBmgRnrXKRL8ifZWR', '49xvpin5SycZEqS7J']","['PARSEERROR', 'SAT']","[10.454545454545453, 11.55]"
"['8f5WPPb8RF56JMzyD', 'HZWafSZebovvqG9r3']","['PARSEERROR', 'UNSAT']","[6.8, 7.6]"
"['fivXdDr4iyHNDp34v', '6qqkGeynZLvKdDwr6', 'TygzGNvEeD3Nx3jKs']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[6.681818181818182, 6.681818181818182, 7.0]"
"['MdiB4zzqfg3bgdEo6', 'h3c92HFa2C4JnLkE8']","['PARSEERROR', 'UNSAT']","[8.0, 8.0]"
"['Z2JX6iykDGMFTt8fb', 'K6vx2MJb8eBTPXwxD', 'bWPqfqecFx6m9X8kv', 'K54HAdiraD4SRuZAZ']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[7.0, 7.0, 6.708333333333334, 8.333333333333334]"
"['FGoC4ZEFE4JZLkPfL', 'Jz3scwZtwy6YddzeY']","['PARSEERROR', 'SAT']","[10.125, 10.384615384615383]"
"['PkQ9WovwBkXvGfhmn', 'mkG954nCcR2DPRahG']","['PARSEERROR', 'SAT']","[10.384615384615383, 10.384615384615383]"
"['TncySteo3J6oHZ4y5', 'k3atavEDPq52XLMeX']","['PARSEERROR', 'SAT']","[10.384615384615383, 10.384615384615383]"
"['vSKhAGvQoMRAyHDNG', 'HRiKqa7hQxkx4bY6c']","['PARSEERROR', 'SAT']","[9.375, 10.125]"
"['rxLFRMm9btJn6i2k6', 'x4Ma3Qiseu67a7NNh']","['PARSEERROR', 'SAT']","[11.55, 12.833333333333334]"
"['Rm8c5eXbzPAgvGpDe', 'pamiYDSDG2FpCSGEH', 'BnshqNmwXFSKMDaFd']","['PARSEERROR', 'PARSEERROR', 'SAT']","[11.666666666666668, 12.833333333333334, 12.833333333333334]"
"['bZHCytLm42C2rvzZQ', 'w3wfgaZEME7exmuoi']","['PARSEERROR', 'SAT']","[9.0, 8.549999999999999]"
"['xzNdEoxykA7hcLS8x', 'KCEg4CoZH8MxoQCbt']","['PARSEERROR', 'SAT']","[7.6, 8.549999999999999]"
"['H7gw2LyfnP9nSFzrG', '34kHaeGqseiuW4tbk', 'MhBtoLPEkp8KFrgW3', 'R2x5S6YvTPn2uZwP2']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[7.6, 8.549999999999999, 8.549999999999999, 8.549999999999999]"
"['EhMF7E8FgXeHqQv5d', 'e7x6i63J4pdQFnTZt', 'G5yB5CNw4YrDYiBsW']","['PARSEERROR', 'PARSEERROR', 'SAT']","[10.454545454545453, 11.5, 11.5]"
"['zmxXZhy5S6zZSdi2E', 'cWMayRmHA7ewhJpr9', 'zDWzN9YGHCYkm8wux']","['PARSEERROR', 'PARSEERROR', 'SAT']","[8.0, 9.0, 8.549999999999999]"
"['zAaeLa37LyswTkh87', 'qv2zaHxeB3v9N4wve', 'mKZiNxcqFjvrPpASZ']","['PARSEERROR', 'PARSEERROR', 'SAT']","[12.649999999999999, 12.649999999999999, 12.649999999999999]"
"['4yxjzBnJzSBHkwWi7', 'DX6frC8BmqmrSgZaf', '8XM5kaAFC2tf9qrwz']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.545454545454547, 9.545454545454547, 10.5]"
"['9e2zaSgkMWDxNGSRj', 'WFGoxbHyB3Xm24Afx']","['PARSEERROR', 'UNSAT']","[9.0, 9.0]"
"['Cr6BA8BTeEgocoxoR', 'bmKXkkkBu3AxeXYyB', 'wPoj32mrchD2TaYkW', 'ueu5EreLfGysrDzmW']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[10.5, 11.666666666666668, 11.666666666666668, 10.555555555555555]"
"['wifiMQWvaW6rJBwkQ', 'r9Tdkd9os6uH93F9L', 'mceMJibq65WfQ93yc', 'uXFcpy72hAuWmyf9Z', '6oZ8YYWk4Ajde4z38']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[6.611111111111111, 5.95, 6.611111111111111, 6.611111111111111, 5.0]"
"['TfgHXTQtHJqemwKSF', 'pGTxvSDguGpvT7Mxw', 'q8wDShMZb6Cytqq7T']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[8.0, 8.0, 7.0]"
"['a6wN9nM7bJiaTriWR', '3T7urcrgp6ZLA9kGk']","['PARSEERROR', 'UNSAT']","[8.0, 7.555555555555555]"
"['K3oGzRNqpjJR8nZjA', 'Q32ahmqcz8FxsNtwf']","['PARSEERROR', 'UNSAT']","[9.333333333333334, 9.333333333333334]"
"['ADDhRDtYWeMsRa79j', 'Hrr9ovMjfHMRkd9n3', 'YaJXFuKZmK96YKxCS', 'CDBbdqakryNAt2Xyo']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.0, 9.5, 9.5, 9.0]"
"['umRpAjyDMTqiNwFzE', 'yrFRpk6xvkrQATtfa']","['PARSEERROR', 'UNSAT']","[12.26923076923077, 12.100000000000001]"
"['CbhZNjLYm8GD4rbYw', 'ZBWL3TYW4NQTGhrjy', 'jmFwWFaaNpeye2iHE', 'QzWiXZnsf6qWBwo3h', 'stwxRQf9JRuwk3NAH']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[7.6, 8.444444444444445, 8.444444444444445, 8.444444444444445, 9.333333333333334]"
"['LvYdJLfvTfq83kW6P', 'JNpT2QgLrZRBwEyaE']","['PARSEERROR', 'SAT']","[11.25, 11.25]"
"['BkEBEp8D5JT4MESTJ', 'uczJhAkcrviWqfyz4']","['PARSEERROR', 'SAT']","[12.0, 13.200000000000001]"
"['jCqDL4evvEyCEDjs7', 'Hs2m9XStdHRKboNWQ', 'uP4rXobqHxvDS2yXk']","['PARSEERROR', 'PARSEERROR', 'SAT']","[6.909090909090909, 7.6, 8.549999999999999]"
"['TR6yjaxxPM6m8cww8', '33uzigjkRqMvnb4ey']","['PARSEERROR', 'UNSAT']","[10.227272727272728, 10.227272727272728]"
"['XW529qZ3NXsDMWFq7', 'psgQMpP86p2bhgf24', 'KWZ3xEmRT4m65gCSH']","['PARSEERROR', 'PARSEERROR', 'SAT']","[10.833333333333332, 10.833333333333332, 10.5]"
"['NsnfwNviymECT2735', '2WhrggwkvjS5sgaAp', 'gn6r3NZvNWDTtFq3a', 'ss8jhQjDFaNniCfq8']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[12.100000000000001, 12.100000000000001, 12.100000000000001, 12.100000000000001]"
"['waNsixbwWoqTpwQy6', 'RHsyo9MDTknm5q3wg']","['PARSEERROR', 'UNSAT']","[9.0, 9.0]"
"['rjBwxeM93Brid9Dm8', 'RqESXvTFcu9i98GPt']","['PARSEERROR', 'UNSAT']","[11.666666666666668, 11.666666666666668]"
"['AexwC5kCrsvoe5D7p', 'vD5YncgFkrcGvoAcy', 'krAGA53cWSMxcqsqm']","['PARSEERROR', 'PARSEERROR', 'SAT']","[10.833333333333332, 11.846153846153845, 11.363636363636365]"
"['MsKuNjQPAD8mm8LRj', 'AR7XBvrCQ5eoCLCJj']","['PARSEERROR', 'SAT']","[14.384615384615385, 14.384615384615385]"
"['ES27GTTGeW5d2nrch', 'iaTNPgNu9ipFrn7dZ', 'sHEph8LfC8jC7mep4', 'EKfnad49YJwvfDHiP']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[11.666666666666668, 9.375, 6.769230769230769, 5.0]"
"['XCsFbRoj4LbRESekB', 'kXZCb7STDd32cXqqJ']","['PARSEERROR', 'UNSAT']","[5.95, 6.611111111111111]"
"['nTAezo6fYJSNf3Bii', 'NxKajSu5GfDfxKGSH', 'QJZ4iNjCXbN7tAhF5', 'AEPH9txz28RNuBwsJ', 'dCoCptrLqvdX7HEq9']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[6.611111111111111, 7.555555555555555, 10.5, 7.2727272727272725, 8.0]"
"['jLHcH5Qw8dpaQwbHy', 'Dnw3BJjN6bAvGhFA7', 'QgBSNf5GATxgTR8xp']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.0, 8.0, 8.181818181818182]"
"['yp8AvxYqN4a2NZAM6', 'u47K4dD6JCzyzoCN7', 'HD8fREMtvYN4MmrMZ', 'CcfhdHAqCRuFrCZSk', 'fnrG32aBspZGEPWq6']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[8.0, 8.0, 8.0, 8.625, 8.625]"
"['4hmxMCt4ChSEvge9p', '2QScqaqLKoHjFFtrv', 'CqfZ96yFHmpd2KcNN']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.450000000000001, 8.444444444444445, 8.590909090909092]"
"['qxmqat3yW36BjGRtz', 'K4uykX82oSN2NWbNj']","['PARSEERROR', 'SAT']","[8.590909090909092, 8.590909090909092]"
"['vCszoogXTpLfAjYjD', 'ZBzPKneA4kyrF7dDC']","['PARSEERROR', 'SAT']","[5.0, 5.0]"
"['c56zu2HFwKCBGgh8N', 'jrgYqimh2xCP572PG']","['PARSEERROR', 'UNSAT']","[8.25, 9.0]"
"['yRE9uSGN62MZH5N4i', 'dHyi3Nq3ATp62vM4K', 'Ta5zPgnxhZKeJdtrk', 'b7Yroat5CXNwxYz28', 'mFjdw4zANtmSWoy7Z', 'uQ2BpqrJGtbA4uH9K', 'xCaxoD9Ayx6jWJEvG']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[10.0, 10.0, 10.0, 10.0, 10.0, 10.909090909090908, 10.909090909090908]"
"['GmZkBD4Ci5FqE9y9G', '8DDYYnhpXsbKkbZ2N']","['PARSEERROR', 'SAT']","[10.909090909090908, 10.909090909090908]"
"['AA5BG7ZHtPErqAdAa', '8ur3aFhMQkNf5zsrj', 'zPdCMzHAZgaSqLppr']","['PARSEERROR', 'PARSEERROR', 'SAT']","[10.541666666666668, 10.0, 10.909090909090908]"
"['5EP3GDyrBaBHpPWJp', 'DmjGNXnRnQqDTguXo']","['PARSEERROR', 'SAT']","[8.88888888888889, 10.909090909090908]"
"['pKb4aBoPtzjzgAfdp', 'aFo6xHyonoxqNJ8gA', 'ti2sW2qCmcdKzsfyZ', 'DEEikMPr8DRkDjmZx', 'zebvxapGjLTXoYpBi', 'dNcqQYbi2gKvkWokn', 'dWx5SLTkjsiEmz8WL', '5WdtrfAeC6iPZmnbt']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[10.833333333333332, 10.833333333333332, 10.833333333333332, 9.9, 10.909090909090908, 10.909090909090908, 10.909090909090908, 10.909090909090908]"
"['w2MjoYBwzDfuYxfbL', 'rxFErJGTWjdyFW7Ph', 'Ae7zFJWo2yFgftWhz', 'REcoAz8xAf4M2Zjrd']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[9.0, 9.0, 9.9, 9.9]"
"['Ktb5zsNeCcFqcLd97', 'vcqMd8mdSwR7EzKEL', 'Nm7zCZL2txRD8EE4e', 'ouEm8up4Qh42miJ2e']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[8.0, 8.0, 8.0, 8.0]"
"['Ca4knvvB5nZZjKn6s', 'zPSd4xdqWAavL8SbE']","['PARSEERROR', 'UNSAT']","[11.5, 11.5]"
"['ixFHP98xweF24APoH', 'RcHZadtJ7K7BDgGSS', 'pSLrjxZXP6deo7x9o', '9CS4jQJoRR7EwMLMY']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[6.222222222222221, 6.6499999999999995, 6.6499999999999995, 6.6499999999999995]"
"['Kxv4fELNFqzoTW2Hf', 'svSiDAnaEe8gkwZp3']","['PARSEERROR', 'SAT']","[10.0, 10.0]"
"['oNB8BxigZgSrDBasm', 'e2ZYhwfwSNpQ8bqb6', 'FiTuQucbXeytAyg9Z']","['PARSEERROR', 'PARSEERROR', 'SAT']","[12.100000000000001, 11.0, 11.0]"
"['vRtnvxnQGy5HZsJaK', 'a2rSqPTtsQ3TgqmgE']","['PARSEERROR', 'SAT']","[11.0, 11.5]"
"['ToAHttCkZkmWWJM3b', 'mZMHNX7Q3MkgxXA47', 'aRxqLvhbT6NrannBM', '37xTMTuuKSXqnxLhD']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[12.100000000000001, 11.0, 11.0, 11.0]"
"['dbE3HbxqepDHFAMgY', 'JQvHWGyDor7PQYwhE', '2etK7nsWyFJgWh59v']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.9, 9.9, 11.0]"
"['NJ8orzkSuiG94DvHk', 'coqxws9cDGFxqEdn3']","['PARSEERROR', 'SAT']","[8.363636363636363, 9.2]"
"['frjGumfLYmZ65QJwJ', 'bZmWHPiz3Xz8tpDbX', 'uprL3fXcJWYXQvmk9', 'hPMWhpppqgmTNvk7E', '3eb8LjXDniqvqf879']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[9.6, 12.0, 12.0, 10.799999999999999, 9.6]"
"['tx5R8GQxHPxKW7bmA', 'HFW58S7EnnuEs2qW9']","['PARSEERROR', 'SAT']","[10.799999999999999, 9.9]"
"['2CunhP38eBmF6xh8u', 'NNbY7rqyLDLMdKY5T']","['PARSEERROR', 'SAT']","[6.611111111111111, 9.9]"
"['9PBNiaRZfY8QvTKDq', 'oEkzrQQfjqRctGuzD', 'qRt6cvLwF9jJn4HES']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.0, 7.6, 8.0]"
"['FERx3D2YdSjGv8NGQ', 'BeuQe8sRE4NkSA8fX', 'L6qEtq5yEF7oGThho']","['PARSEERROR', 'PARSEERROR', 'SAT']","[8.0, 9.0, 9.0]"
"['sN2zTGP7zo2xvkCfK', 'kaEqe4zXfYCLQi8jn', 'Cgg7MTwM7tYxHnZSb']","['PARSEERROR', 'PARSEERROR', 'SAT']","[8.0, 7.636363636363637, 9.0]"
"['kCPwdJHYRXvN3MFuc', 'FwzsxLSG5JAcLKegr', 'fWkvwajq9ZM3HLErY']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.0, 10.0, 9.0]"
"['6snYhSRot4cDhw8bf', 'Mgfu6kXybLiToedpR', 'PpJ7axbzM4HEAo2Dx']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[5.666666666666666, 5.666666666666666, 5.666666666666666]"
"['JRfeqWf68ZQzsG3tZ', 'qnMnrLDq3LM7dc6Dd']","['PARSEERROR', 'UNSAT']","[7.555555555555555, 7.555555555555555]"
"['Hyj5EGxaEkaAr9RAd', 'acedvBCsAvSBgzcxq']","['PARSEERROR', 'SAT']","[7.555555555555555, 7.555555555555555]"
"['JNraTPkAtvxb2nDn2', 'zh2dPsYYcHECfwoAg', 'XYzmx5fAQumTTkzSN', 'Ap69HxDpQfXpEu8jK', 'oinwPePP8ExdrcPiL', '8a5cQARXvsv8SZSTa', 'tQSjjysGJzoZPWYtH', 'JvCotHLZhRL5i8cAs', 'pW38N4qxyqSHsCkeS', 'Tt67q86cth2azLS8n']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[7.6, 8.444444444444445, 9.5, 9.5, 8.0, 8.444444444444445, 8.0, 8.0, 8.0, 7.555555555555555]"
"['RksEWRxixABCNGfhv', '3J5ia2EDgKBjaDE2F']","['PARSEERROR', 'SAT']","[8.5, 7.555555555555555]"
"['AYQfBWQt7spLhTX7H', 'ZsXZHzgo6Hn4jXdij']","['PARSEERROR', 'UNSAT']","[9.0, 10.555555555555555]"
"['YyjbhKpywWW6czGkp', 'H35HJAyZv4zqm47Pc']","['PARSEERROR', 'UNSAT']","[7.3500000000000005, 7.3500000000000005]"
"['eX4PLCEwMjkaPGuaA', 't5jNNeZaSJLJgsTcx']","['PARSEERROR', 'SAT']","[9.0, 9.0]"
"['pwXqeqNa2CuFYWHJK', '6AgAp5YaZhmTnsmjB']","['PARSEERROR', 'UNSAT']","[5.6000000000000005, 6.222222222222221]"
"['pwXqeqNa2CuFYWHJK', '6AgAp5YaZhmTnsmjB']","['PARSEERROR', 'UNSAT']","[5.6000000000000005, 6.222222222222221]"
"['4Y48HS2r92KbTEH3s', '2EDp97tkbXqivpjxm', 'xu3TMJhXK53H3drgY']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[10.0, 10.0, 10.0]"
"['6snYhSRot4cDhw8bf', 'Mgfu6kXybLiToedpR', 'PpJ7axbzM4HEAo2Dx']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[5.666666666666666, 5.666666666666666, 5.666666666666666]"
"['JRfeqWf68ZQzsG3tZ', 'qnMnrLDq3LM7dc6Dd']","['PARSEERROR', 'UNSAT']","[7.555555555555555, 7.555555555555555]"
"['Hyj5EGxaEkaAr9RAd', 'acedvBCsAvSBgzcxq']","['PARSEERROR', 'SAT']","[7.555555555555555, 7.555555555555555]"
"['JNraTPkAtvxb2nDn2', 'zh2dPsYYcHECfwoAg', 'XYzmx5fAQumTTkzSN', 'Ap69HxDpQfXpEu8jK', 'oinwPePP8ExdrcPiL', '8a5cQARXvsv8SZSTa', 'tQSjjysGJzoZPWYtH', 'JvCotHLZhRL5i8cAs', 'pW38N4qxyqSHsCkeS', 'Tt67q86cth2azLS8n']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[7.6, 8.444444444444445, 9.5, 9.5, 8.0, 8.444444444444445, 8.0, 8.0, 8.0, 7.555555555555555]"
"['RksEWRxixABCNGfhv', '3J5ia2EDgKBjaDE2F']","['PARSEERROR', 'SAT']","[8.5, 7.555555555555555]"
