id,parseerror_fix_steps,unsat_to_sat_steps
5mBeS3Me9G2L7hqcx,[],[]
KX9yjeGA5RQXKjX5f,[],[1]
YidMq76pRKJbjzqXi,[],[]
g96at8zdh4SWHAdGb,[1],"[5, 1]"
eTRfRop99wxcAGW9W,[],"[1, 1]"
DMbE2CYLHQAGvrMxE,[],[]
M6o8rzHQxwAXFYRds,[],[1]
AJqgdJ8kvbs2o4su4,[],[]
npP5DSwX5evhbiBLk,[],[]
eaBge5bF6k3oQsRub,[1],"[1, 2, 1]"
HJApoBwTzfth7NtDs,[],[]
rFjRdq6ACD3FA8xxu,[],[1]
GooqBDbGMnYEpLTpa,[1],[]
KHsLJ39JntK6hgT3B,"[1, 1, 2, 1]","[1, 6, 1, 12, 7, 4, 1, 1]"
nJacno7WQsaEvZFyX,[],[]
kcSm3yDDrA49LP3yu,"[1, 4, 2, 2, 1, 4, 1, 1]","[1, 2, 5, 9, 5, 1]"
aqfvTx4ehygP5kpBg,"[2, 1, 1, 2, 4, 1, 1, 1, 1, 3, 6, 2, 5]","[1, 2, 20, 14, 12, 10, 7, 4, 1, 10, 6]"
2vK82ZT6BACbCPHeg,[],[]
GLnRfEN8oHhrc23at,[],[]
C4juei4hCsPsX3pHo,"[2, 1, 1]","[1, 1]"
FYu22vJHCyoNgX26u,[],[]
MZH2ojMXtNS46GXsL,[],[]
Eo7hjzZobK8vvfe3m,"[1, 12]",[]
KFaPEeiHiTpdDwAeK,"[1, 1, 3, 1, 1, 1, 1, 1, 2]","[17, 14, 12, 8, 6, 1, 1]"
u3hgc6XPtNpWw9WNP,[],[]
8kPbXLDKHkcwpzZf7,"[1, 1]",[]
iZBYas8fntCGSt2fi,[],[]
M7ziesPxYAkHNTAha,"[2, 7, 1, 1, 4]","[1, 1, 9, 1, 2]"
AFPJXDbSvkzKHvs4b,[],[]
FZq6MtA4o2dCSCaFM,[],[]
38k5zJGktemmJRhg9,"[2, 1, 2]","[5, 1]"
cDCRdk2AqxLkE23nH,[],[]
PRWu3uAFve4hRqHu5,[],[]
shiFR5T3gbgund9R7,[],[1]
fQBfjbf6kWgZPcmaA,[],[1]
YmMJRfBZMEAectcEh,[],[]
mQhfWqEjNRxrXN5am,"[1, 1, 2, 10, 2, 6, 1]","[12, 10, 3, 1, 11, 1, 1, 9, 2]"
zyoysjkmXr7Q9Ddz4,[],[]
NdMxRmgiXBT3cneCm,[],[]
A8qYdjtK3ipxKQPou,[1],"[1, 1, 1, 1]"
BNsMLSdJWbm5fwSgY,[],[]
WkjRX6EXdiJ76gf49,"[3, 3, 1]","[3, 1]"
pqwyC3LSTB2NRJRnd,"[1, 1, 1]","[1, 5, 1, 1, 1]"
e2mo89W7uHH3ysFNo,"[3, 1, 1]","[1, 4]"
SzsXJSWcDWcwn3CSq,[],[]
HfFNsLYxTbjXtncS8,[],[]
YBNfKtxxpp9Ffbm9x,[],[]
sahnaZ5gPrCYsTTsS,[],[]
Fy9PzJcGSSbrnivur,"[1, 1]","[3, 1, 1]"
SWmCYii3uqzvMxCSr,"[4, 2, 2, 7]","[1, 1, 1, 3]"
9qdZ6onT4v49Qaokm,[],[]
FcbytyR4FW8XNmwNS,"[1, 1]","[1, 1, 2]"
XeRZuy5fqLX9ujvgo,[],[]
og8Mov8EbJnGxE9rN,"[1, 1]","[6, 2]"
5cdjhWGQyhbhXrBnQ,"[1, 1, 3, 4, 1, 1]","[13, 4, 7, 1, 3, 1, 1]"
nSHQFmu4AeHYYgcp6,[],[]
Z847hA2MhuEHm4yAn,[],"[1, 1]"
h47qiL5hNtTSfGjvG,"[1, 1, 2, 2, 1]",[]
jyWA7p3oXgL4AQWJx,"[1, 1, 1, 1]","[6, 3, 1, 1, 1]"
XPS2nLkFhtYGKBaWA,[],[]
Kq3GjcupfaaBLBk7f,"[1, 2, 1]","[1, 1]"
W9osfobij374oeMbj,[],[]
gXBGqqKut9ZZBNAQG,"[6, 1]","[1, 1]"
gR2F9Gdwt8ueXSFBi,[],[]
Wd835uR9xtNNJfYjf,[],[1]
qLz56ysJEpXEcy6fF,[],[]
CCRPCeZLG4njKJ99o,[],[]
GpeHLbPhoDwLrhnH4,[],[]
ExrZS4LCgx6yJShLu,[],[1]
zdHa8EhXE3mf65EFR,[],[]
gmrCu7KTRhnejvQsb,[],[1]
qepsoFPDCNudGjh9z,[2],"[5, 1]"
39TPKYQ5Fb6ixnQnW,"[1, 1]",[]
MqGToSzw4SJyw4exY,"[2, 1, 1]","[7, 4, 2, 1]"
CaNXz5AznqKL7uwNA,[],[]
qyhpCasJTDc7mBbMF,[],[]
GsR4pDEaWFacnAyQT,"[1, 1, 1]","[1, 1, 1]"
2e6ewuF9BkcHkXt5M,"[1, 1, 2]","[10, 8, 1]"
pCJkHmi9jDiQXegYW,"[11, 1]","[12, 1]"
tqWpLjmDYP3nigudk,[],[1]
Yp7bgcq8Wwrm72cjt,"[4, 1, 3, 2, 2]","[3, 1, 1]"
AEfLYBEcND39n9JmG,[],[]
KAaMgKMaX5E5XyozT,"[1, 1]",[2]
i9grCMEBMcucLBCYt,[],[]
3EG7YJRTxXyJMf87J,[2],[]
XXnHjvToK5K7FSPNS,[1],"[5, 1]"
ds8ynqk8CEFB4n3jG,[],[]
8FoSn5FEtsi6sdMvF,"[2, 2, 8, 1, 5, 1]","[1, 1, 9, 1]"
8pzaAjHYtf273G8s3,[1],[2]
cKnRWM2Xy3NS58szi,[],[]
mCvH9ieS8S4QbTv65,[],[]
wZJcAZ7mE6h3SHRZH,[],[]
zxcv2ksgRk3hpAHeD,"[3, 1, 1]","[10, 1, 5, 1]"
MN53LTtSR8pTeaxor,[],[]
iT8Q5P9AB7Cgdh3gk,[],[]
ysoTc3fC9WNDhTEFD,[],[]
it6mwPeACehaocj67,"[2, 1]","[1, 1, 1, 7, 1, 1]"
5mBTfGAEwpAqAfDAd,[],[]
562BgioPnN3KvH2QD,"[1, 1]",[2]
DJJoDRcrW9AELu64m,[],[]
7zQfYewtZgXDHqCkX,[],[1]
8iFc6wPME69AL7gN8,[],[]
qBqE3tRXqvWTMb7dr,[],[]
uzYjF6ZyqXtt9XQDx,[],[]
yqQd2yz6wsEXYaSiq,[],[]
NnpoK3iLvNQhHcR3g,[],[]
dmrtRisQuTHqZ6enC,[],[]
Y4wQwvc6L2oiBj9Y6,"[1, 1]",[1]
EY4r8vWuEGeXnbpBP,[],"[1, 1]"
kyyzdcTD9cmmgzHGn,[],[]
ZGjvFaL2aMtFzE6eJ,[],[]
ZH2Zi5BqxxwSF3CGF,"[3, 1, 1, 2, 2, 4, 2]","[16, 9, 6, 4, 1]"
MuHz3gvcCPqPPKHLk,"[2, 1, 1, 1, 2]","[6, 4, 2, 3]"
mxF2MEMN9bRiJSDD6,[],[]
GsT8pTr4562Lo33Fs,[],[]
6pNYskQ2pq6dGNnc2,[1],[1]
AMwtnQZmi6rqzbvjz,"[1, 2, 3, 1, 2, 3]","[1, 1, 5, 1, 12, 7, 2, 6, 1]"
aRrB6je3oRrGRK8dQ,[],[]
J9AQfGSoeWxxv88WC,"[3, 2]","[5, 1]"
snx4chTKytThD4f6m,[2],[3]
azkD57nxdzoeBttmF,[],[]
xoHLmyDot5zbK5ED8,[2],[]
otzLwg6pp5MHYFtsp,[],[]
zZYMpW8bgqbrX3jLH,"[1, 2, 1]",[]
rp5ggJ4rZgotLoiG7,"[2, 1, 2]","[11, 8, 3]"
9MDGDoPXoJLEbakDi,[],[]
au5Moa9mjJuQ6KQZr,"[3, 1, 2, 1, 1, 1, 1]","[2, 1, 1, 7, 2, 2]"
amhnDtqXi4R3YArJj,"[1, 2]","[1, 1, 4, 1, 1, 4, 1]"
mxuWnAfBpFCJ3Zuzw,[],[]
o2pPzW5fzRKp4ddQc,[],[]
4gB49jD3STTpid8uR,"[1, 1, 1, 2]","[5, 1, 1, 5, 3, 1]"
9ph7ZbtGWe2gBFCYp,[],[]
DYTGcXpzSpg3j3BAj,[],[]
PFpPTkMyFCa9wXWYB,[],[]
kBYg2ugiSXCpEMCy7,[],"[1, 1, 1]"
BKvoDEMKSRkF8CSZq,"[1, 1]",[2]
nLLNxDpbYY5cYx78g,[],[]
G9P9tHT63KCr7zudH,[2],[3]
RXqyGkRXWuhcWyok3,"[1, 2]","[2, 1]"
vFD2KZSaY9Y2QmgbZ,"[1, 1, 1, 1]",[1]
ZxZCCFyqeH3Bjme3k,"[1, 1, 1, 1]","[2, 4, 2]"
ZpG7jHL5yPv6uCm8C,"[2, 1, 1, 2]",[]
atQCMFrNTW9S93sMg,[],[]
BWDKruFXT5NsRhSer,[],[]
qGn78W2AKv4WRLAgy,[2],"[3, 1, 1]"
i9fxpK5p98K8HbLD3,"[6, 2, 3, 1, 2, 1]","[1, 1, 1]"
z9wqJPo3KWAb5gmjp,[2],[]
b3CTAo6gh9zDFYgjt,[],[]
97szMQdkknRFqeFLc,[2],[1]
8CTiYGxedGbb7yH85,[4],[1]
6TNxmjitqNvyFwoMD,"[1, 1, 1, 2, 2]","[1, 2, 1]"
mWDrcQ49NCeSoPuNm,[1],"[2, 1]"
XvSrvwRqoiM4AsAMR,[1],[]
fmRs9Dq4XMCx5wqKR,[1],[]
zCMRRvb4ayhnJMz4y,"[8, 1]",[9]
FqC2zdf8MaZMgogDC,[],[1]
fQcMaaSj5GzAcHfbf,"[2, 3, 2]","[1, 1, 4, 1, 1]"
s89u9hXWmQ44L5ppu,[],[]
GpnCt3zp5bjiyg3BX,"[1, 4]",[2]
aKSW6pGzLg8gzAJof,[],[1]
ucquwtfpmLzLKnGKz,[],[]
xg8v5eAWNWbCDC65g,"[1, 1]","[2, 1]"
23QEg5E9DkcDzbLFt,[],[]
L4LZiqZdK5AszNGyA,"[9, 1, 1, 1, 2, 1, 3, 2, 8, 1, 2, 1]","[3, 1]"
GB5pctBh2mrmXTnWT,[],"[1, 1, 1, 1]"
tZFAYauifuYzrNfHZ,"[4, 1, 1, 1, 1, 1, 2, 3, 3, 2, 2]","[1, 5, 1, 1, 2]"
9vbeLhkHAQxFucnra,[1],[]
9DDcjecQHahnQCtdi,[],"[1, 1]"
SyaEivQ7DDJWzbvrp,[],[]
Sj2CDFe3zMFni6HQC,"[2, 1, 2, 5, 1]","[5, 1, 3, 1]"
oiTEyFT7Kd6m4JumD,[],"[1, 1, 1]"
yr9tRHQxWmbygSMFN,[],[1]
PPpC5n8nkTqiFJxwG,[],"[1, 1]"
9tKtxMfNYxgq3ToRc,"[1, 1, 1]","[4, 1, 2, 1]"
v27vWhsroSd2vahx5,"[1, 2, 2, 2, 2]","[1, 1, 4, 1]"
j9oM7kobNPMQtFo39,[],"[1, 1]"
6t6frCgpYaHHfrrBd,"[2, 8]",[]
6pc8nsR5yYL4xQmLL,"[1, 3, 5]","[1, 6, 1]"
3L69RS28yrrgCvCvM,"[1, 2, 1, 1, 1, 7, 1]","[1, 5, 1, 1, 1, 1, 10, 8, 2]"
ZzzWrCEFLczRbS465,[],[]
bA3cg56PY38yrtZH8,[2],[3]
jZyypiPQNubTKtsSp,"[2, 1]",[2]
TSL7avQ3avJdZHuru,"[2, 1]","[1, 1, 8, 1, 2]"
5gap8mcSPDAHmsHpw,[],[1]
As9ib7GtfyQZqGkdZ,[],[]
pZLjwqwDPNToyF4xr,"[1, 1, 5, 1, 2, 1, 3]","[1, 2]"
e4SPoseqJpHqpDc47,[],[]
WujFyFWn3ZCJeQFWy,[],[]
2Youb7CApDSscgNPP,"[1, 1, 1, 1, 1]","[1, 1, 2, 1, 1, 2, 1, 1]"
KaBrH2deCoM5Te2Ec,"[2, 2]","[4, 1, 1, 1]"
K6hdqvdsM6LQ5EYdH,"[2, 2, 3, 1, 1]","[6, 3, 6, 2]"
sanu33sG6w5utMT3r,[2],[]
s7xatd43jvokDu5Ex,"[4, 1, 3, 1, 1]","[1, 4, 1, 1, 1, 1, 2, 1]"
BkB5JP6bRGpr9gTx2,"[2, 1, 1, 1, 1, 1, 1]","[1, 9, 5, 1, 1, 4, 1, 1, 1]"
4QYiQfWhMGHvC66Fa,[],[]
gRBuoQrx5XHwztoqs,[],[]
QSsRhYHTXzA6xbrWz,[],[]
ydwLuzDbQGjeg54Ge,[],"[1, 1]"
BDkmLRWsZ3zoHsWtA,"[1, 1]",[1]
fA9Cgp6FBCsi4sx7K,[],[]
AGNqcCz4bpHSahDXg,"[1, 2, 2, 2, 2]","[1, 1, 4, 1]"
Q8zaKYnwXMXhDQFha,"[1, 1, 1]","[1, 1, 1]"
MW5g6KQYhynggxDyA,[],[]
8M4PRjdLP9pkEKvSY,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 2, 1, 1]"
fNE4yfpfxQNDQXMyH,[],[1]
o4CacviNWTfbCpaGK,"[1, 3, 1, 1, 2, 2]","[3, 1, 1, 2]"
AQWswx3NZybmfsTfs,[],[]
gEqet9bw2R244rT5c,[1],"[1, 1]"
io5PGxvroG6mzZmMK,[],[]
iWrmQaQT2rEQNcBkm,"[1, 1, 2, 1]","[4, 1, 4, 1]"
bE5F4LnM9jp44CPEE,"[1, 1, 2]","[4, 2, 1, 1]"
oFHuDNrTqzQPGtyk6,"[1, 2, 2, 2, 2, 5, 1, 3]","[1, 1, 4, 1, 13, 9, 6]"
wSPW9hk7YuYaL5fza,[1],[1]
u8Ng6tsruZiSMKRxP,[2],"[6, 1]"
p9hTvH4kKuZYoEYmB,"[2, 3, 1, 1, 1, 1, 1, 1, 3, 1, 2, 8, 2, 1, 1, 1]","[1, 1, 1, 3, 1, 1, 5, 3, 1, 2, 1, 4, 1, 1, 2]"
dWxK5oEAkEHeZ9f79,[],[]
SEAvDMY3y3jaeB35L,[],[]
Jps2mgqE8j2ErbmfT,"[3, 6, 3, 1, 2, 1]","[9, 1]"
AzGvrvo2mJqfykWWi,"[5, 1]","[6, 2, 1]"
YTEh9gjm3yT2QnN2C,"[1, 2, 4, 4, 2, 4, 2, 2, 1]","[1, 8, 5]"
LHi85MPsfTrQToyHy,[],[]
DQtLyEY8C7nkGGEjM,"[1, 1, 3, 1, 1, 1, 1, 1, 5, 1, 1, 3, 1, 2]","[1, 2, 1, 2, 1, 1, 1, 1]"
gpbXopzmssijxmw3o,[],[1]
hXBvNkwnCohcHmnSG,"[1, 1, 2, 5, 2, 1, 1, 2]","[2, 5, 3, 1, 3, 1, 1]"
xRk8R7YXZbnyt2jje,[2],"[5, 1, 1, 1, 1, 1]"
PG9zTj78aBDpdsLG3,"[2, 2, 6, 2, 4, 3, 3, 11, 2, 4]","[1, 3, 1, 7, 1, 3, 4, 12]"
wNDwjPEQTgYQa4MZw,"[1, 2, 3, 7, 3, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]"
bnaYP6ys4ALEG9sbg,"[1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 4, 2, 1]","[6, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
eG7w6N8zcEpJtJY9E,"[1, 2, 2, 2, 1, 1]","[9, 4, 1, 1]"
ju7AYgLcpciw526Nj,[],[1]
GavusxpiQzgpiKKH3,"[8, 1, 3, 2, 1, 1]","[1, 20, 11, 6, 1, 3, 1, 1]"
sodz8C2tCHjHMwJEa,[],[]
pNp8H5HCJaGg6AsJf,[],[]
BySMiHedeSkte2zkZ,"[1, 1, 1, 1, 5]","[1, 2, 2, 2, 1]"
nZCSPJbJyaSaxPFHu,[1],"[1, 1, 1]"
XJypFc3TWkJHzQ5DZ,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[7, 3, 1, 2, 3, 1, 4, 1, 1]"
m3pFCWRFRwu84jd76,[],[]
9MjZmvBZm3zex8Fuz,[],[1]
88Lo7AZ4sHpnSqFxr,"[9, 2, 5, 7, 1, 5, 1]","[3, 1, 8]"
Zy5gfFDhmr6odt83h,[],[]
D4YnqJriunnMHfsdC,[],[]
Tjsvm5uvENhF2ufwf,"[1, 1, 1, 2, 2, 1, 7, 1]","[1, 2]"
tsJaTaNNSuMox2ix8,"[2, 5]",[]
rZAGcwkp5yS55WmPa,[],[1]
NzrpNQkuzQ35RLBoB,[1],[]
WrNLc5HNGDeSWcmqQ,"[1, 1, 3, 1, 2, 1, 5, 1, 2, 5, 3]","[2, 5, 1, 1, 2, 1]"
qxbXqSx87i6iiEmJq,"[3, 1, 1, 3, 7, 2, 3, 2, 2]","[1, 1, 1, 1, 1, 5, 1, 1, 1, 1]"
wWt33yP5kfHYWJ8NP,[],[]
gbHNSCkMGDB48SxJP,"[5, 1]","[6, 2, 1]"
v233gjBY322Ns6ZCa,[],"[1, 1]"
K4ytm93fR9zgegjBT,"[1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 3, 1, 3]","[4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 5, 2, 1]"
ZwZm9TCAqRoyov3dm,[1],[]
iifat3X6QxYSXYxfS,[2],"[23, 1]"
4Qh29sgrbre66Py4g,"[1, 1, 1, 1, 2, 6, 10, 1, 2, 2, 1, 1]","[9, 2, 2, 1, 1, 11, 3, 1]"
wwPkB3iP9KJLEHzc2,"[1, 1, 1, 2]","[1, 1, 1, 1, 1, 2, 4, 1, 3]"
AkP4Tq4Zj22T4srNu,[],[]
9M6ewWznfpmKgvuiQ,"[1, 1, 2, 2, 1, 2]","[2, 1, 1, 1, 1]"
D3oSs8DhMZZp45fhC,[2],[1]
G2kZemCbmABtTPSKw,"[2, 1]",[3]
MMPms9xHfEwAwPCqg,"[1, 1, 3, 1]","[1, 1, 1, 1, 1, 4, 2, 5, 1, 1]"
GCQvMMc2dnZq9t4ga,[],[]
HhZS78jykY3Psjdap,[],[]
dwC896nkkTfSWuDrz,[],"[1, 1]"
QwJwDTC2JdChch46a,[],[]
okDFA27pSe3foGqkd,"[3, 4, 2]","[10, 4, 1, 1]"
atwJ6DgQB8BFo2Rit,"[3, 1]","[1, 8, 1, 1, 1]"
gMDWKYACvAhXvvAB9,"[1, 1]","[1, 1, 2]"
fPw6vGd2rYrwTXGvy,"[1, 1, 1]","[7, 4, 1, 1, 2]"
Mc8KtSNRnXKdhW7Bf,"[1, 2]","[6, 1, 1]"
rBKZtSv8L8aHwNt7u,[5],"[6, 1]"
7m2XKRQQfKDs8Bhnr,[],"[1, 1, 1, 1]"
REmar2tZwGkm6DSPN,[],[]
SfegWAv9ix7kyMaa7,"[5, 1, 1]","[1, 1, 1, 1, 2]"
MoL5YqaX4aTHZ4Xxz,[],[]
FEAriBMRgCYj9Jc7p,"[2, 2, 1]","[4, 1, 1]"
wKtiCFdnP5EC9sLMN,[1],[1]
bEX6beEjK37mx5sbh,"[2, 2, 5, 1, 1, 2, 3]","[1, 4, 1, 1, 2, 1]"
EH89o3uWEJh5rSbhy,"[1, 1, 1, 4]","[2, 3, 1, 2, 5]"
8ccg7Su6cuKWmJiDp,[],[]
skFqZCLmnm8Je3ehZ,"[2, 1, 2]","[1, 1]"
CtBnAWQniM2NLmKmp,[],[]
N5iT3wsdx2N3842Ge,"[2, 1, 2, 4]","[3, 2, 6, 1]"
DdGB5uLxHPv3S5hBv,[],[]
cZK5nNqvcN5oxxzCw,[1],[]
pb7cPbLFjXPc4bmjS,[],[]
Qvicto6HiouR7v82T,"[11, 2, 1, 1, 5, 2]","[10, 5, 1, 1]"
hPLc2F9fKh6PauWJ3,[1],[]
H3SPnAS7epxmfvkvE,"[2, 1, 4]","[1, 1, 1, 1, 1, 1, 1]"
dYmACCCc2sjeEPye5,"[3, 1, 2, 1, 1, 1]","[5, 1, 14, 7, 3, 1]"
p5Syh8eoKWbphPGkG,"[1, 1, 1]","[4, 1]"
mvKkn3EoWJjdRhast,"[1, 2, 4, 4, 2, 4, 2, 2, 1, 9]","[1, 8, 5, 1]"
z5HHukBGdKHuyRmSE,"[2, 1, 4, 1, 1, 2]","[4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
T9KusJjkc2d9Gee2q,[],[]
SHHuCYRkX6L49qW37,"[1, 1]","[1, 1, 1]"
sBJgCzrPHXqxHZQi7,"[1, 1, 2, 1, 1, 3]",[]
RydQFoc6nhXuxpDJM,"[1, 1, 2, 1, 5, 1, 2, 5, 4, 3]","[4, 2, 2, 1, 4]"
hCmA8usnLCT5qcraa,"[1, 1, 1, 1]","[1, 2, 1, 2, 2, 1, 1]"
knxGSSXcXQ7bRJ669,[],"[1, 1]"
TLhnS4yfPogHMk7KC,"[4, 1]",[]
QLNXf36Z2HiTgEW9C,[],[]
Ny2SBZyJ3y6Lun2Ry,[],[]
7jNBffSXY49Y8Qd5R,[],[]
58QhRMCmQJdTCfEax,[],[]
YTRYCcfKoXNckGdc7,[],[]
u5yYfQL2sYFGotcvg,[],[1]
ZAbrryvTkwoa8GW58,[],"[1, 1]"
mtgFaYTXAbC42XXAS,"[1, 1]","[1, 1, 1, 1, 1, 1]"
8yPDmaqwwicpPCTAZ,[],[]
EZ47SwHNfapwvBEHB,[],[1]
cY7rSz9a5DBtkPP5P,[],[]
7pD2Qf2TfPbxYfTn7,"[1, 1, 1]","[2, 1, 1, 1]"
HnqYTBHpB5RaB5gGb,"[1, 1, 1]","[1, 1]"
Yn8HqvMqLEsJwZC4G,[],[1]
5xxJrEKnCDswHR2qx,"[1, 6, 1, 1, 1, 1, 1]","[3, 1, 7, 3, 1, 17, 1]"
hDbEdvet5G7xdf9TK,[],[]
mQGv8SAmaCwCBMCmL,"[2, 1, 2]","[10, 6, 3]"
grtjcfmYDu7ZJ95Dy,[],[]
kCnQh8srronPsZveD,[],[1]
CFXQyy3KAohpCjeMG,"[1, 1, 2, 1, 1, 1, 2]","[6, 2, 3, 3, 1, 1, 1, 3, 1]"
hmJJLq4f9pFTwWuPA,[],[]
6i8uTCExztqyqNEJ9,[],[]
NhdMSxSZn3M9fhp2d,"[1, 1, 1, 1, 2]","[17, 12, 8, 3, 1, 1]"
FSNvww9BQo6iknqtn,"[1, 3, 4, 1, 1, 2, 1]","[4, 1, 1, 1, 5, 1, 5, 1]"
y6jCiy8uRFTn4eEEp,[],[]
xTozYeJR92NDvFrXM,"[1, 3, 1]",[]
Qrk3bCgNfYSm8wuJZ,[],[1]
aK6RknGHpyRmqoqYx,[],[]
qkWtu5Tj9jo7PkgWR,[],[1]
ibHnLKqv4Ev7gXX6d,[],[]
5WMiECaNuwpvCQpbX,[],[]
S5a6XcYwnwMkvwh23,[],[]
QNrnABbThw6x73WQe,[1],[1]
JBBTvcCHAFSovDSB9,"[4, 1, 2, 1]","[1, 1, 1, 5, 3, 1]"
RfRtmWZ7pXxDA69HK,[],[]
REoExRvDCKhJ3iNvS,[],[]
KCBtzq9yDCcEh8dn4,[],[]
GvxS39L7Snij5gAWu,"[3, 1, 1, 1, 2, 1, 1, 2, 3, 2]","[1, 1, 1, 1, 3, 1]"
LRNurngCPufXdKRgS,"[4, 1, 5, 3, 4, 4, 6, 2, 13, 1, 1, 1, 1, 2, 5, 1, 4, 2, 1, 1, 3, 1, 4]","[9, 6, 12, 3, 6, 1, 1, 2, 1, 1]"
wTwFhJ54m3RPXHrSS,"[1, 4, 1]","[1, 1, 1]"
Jo5tx3tkTmGPXzPca,"[1, 2, 1]","[3, 1]"
kPJpeL6hqpDfQdM96,"[1, 1, 1, 3, 2, 1, 1, 2, 1, 2, 4, 1, 1]","[1, 1, 2, 1, 3, 1, 3, 1]"
43yskaSovJApDrpxy,[],[]
4SnRWujdmL3Achaup,[],[1]
JC74Bj8EchNns4RqZ,"[1, 6, 1]","[1, 8, 1, 1, 1]"
hAx67JdyAuQDx6RWM,"[2, 3, 4]","[14, 11, 7, 1]"
g56oLAaxhEcEEHqWN,"[2, 1, 4]","[1, 1, 1, 1, 1, 1, 1, 1]"
cLMseQpu48X2MLbpb,[],[]
AAhkmh7bYSqT6rtLw,"[2, 2]","[1, 5, 1, 1, 1, 1, 1, 1]"
YELub5j7cSciT7G85,[3],[]
ukDHMWTwzrvRuAodC,[],[]
CqEADwQ8Jsd4tys5j,[],[]
3QdpLsNf2KAdt6smc,"[2, 1, 3, 1, 1, 7, 1]","[1, 2, 2, 8, 1, 3, 1]"
54sDQrqaMhjtarzuw,[],[]
wbDCtLcnWd48XsvcX,[],"[1, 1]"
g3s6j6Wr8BDSHNQdW,"[1, 4, 1, 1]","[1, 2, 1, 7, 2]"
tnWcxKA6FJqdPQEjL,[],[]
sZZCzF7qJ9t8itKdc,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4]",[2]
FWXeGRAkMSgJGSCzt,[],[]
7AvZaWt78jqEmTkQC,"[1, 2, 1, 2, 1, 1, 1, 3]","[6, 3, 1, 1, 7, 2, 4, 2, 1]"
fzbwBZ3jzjfNqfKgH,"[1, 1, 1]","[2, 1]"
L3jiHiDZCGdDfrkdD,[],[]
hJk7qfLDfArWGNBSy,"[1, 1, 4]","[1, 1, 1, 2]"
yFP983QtNSHPNcsAM,"[2, 1, 4]","[1, 1, 1, 1, 1, 1, 1]"
bwK3czNndeQ32j96c,[1],[]
6TxWi4tGuMZKsoedD,[],[]
Rtwop9S4c2wFNf2Rh,"[1, 1, 3, 4, 1]","[6, 4, 1]"
fMt3ZNQtXfsRyeJAT,"[1, 1]",[1]
srydMkhrjE2hRbZfj,[],[1]
DtWbSPMhGSvLXZfMs,[],"[1, 1]"
GirXhjj4SxmTGpMfm,"[1, 1, 2, 1, 2, 1, 1, 1, 1]","[1, 15, 1, 3, 2, 1, 1]"
eaDEZC5zHeAP7qWLX,[1],"[1, 1, 1, 1]"
T54renNeHkioyEC6S,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[6, 2, 2, 2, 6, 4, 1, 1]"
SdqLmrNw2rzKTtrhA,"[1, 1]","[1, 1, 1, 2, 1]"
H73fiR3X3DgF43kdQ,[],[]
YkPgQiNXtb7trbFjx,[],[]
rA6yWBW5q2NwaWbDc,"[1, 1, 1, 2, 1, 2]","[3, 1, 1, 1]"
7FWCkKGg7S5oFkG2g,"[2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 3, 3]","[1, 1, 2]"
mTXXAB8KK82frrdzW,"[4, 1, 3, 2, 1]","[6, 3, 1]"
cGJP9Ks4QQv2m5FD3,"[1, 1, 2, 2, 1, 2, 1, 4, 2]","[2, 6, 3, 3, 1, 1]"
r7GK3jZwmLTXEGN5o,"[1, 3, 1, 2]","[1, 1, 6, 3]"
2ATuEkpH99oM4jFAJ,"[5, 1, 7, 2, 7, 4, 2]","[10, 8]"
Q3dJo5EZkZE537c6v,[],[1]
EujotRDoDq4uKXEmu,[],[]
QDkya3uCYwjTktZ7a,[1],[1]
NrLXT7QGQXD2eAfYD,[],[]
mNEJ2fD9K58Fbgi6C,"[1, 1]",[1]
rb9iKmsumLZjaQfNk,"[1, 2, 2, 1, 1, 1, 1, 1, 1, 1]","[7, 3, 1, 6, 3, 1, 1, 3, 1]"
HfoDtpFNkvWrDy4Nk,[],[]
A29AJ6ciSdj6Q5pA7,"[1, 1, 3]",[]
BCyGJtkvyZGwwi7J7,"[1, 1, 3, 1, 3]","[1, 14, 11, 7, 5, 1]"
dMBNuJbu6t6mXNRJt,"[1, 1, 1, 2, 1, 1]","[1, 1, 3, 1, 1, 3, 1]"
N7DKzs8eoZoN4RXQD,[1],"[1, 3, 1, 1, 1]"
N2GGFFj7ZKd6FYwL3,"[1, 1, 1]","[6, 4, 1, 3, 1, 1, 1, 1, 1]"
785RPnc3J6ibFa5LD,[],"[1, 1]"
vTacu7iG7Kd6NKW3W,[2],[]
Xxsi33PJfDfyLEfh2,[],"[1, 1]"
EYjpQiGZotNpGAPRt,[],[]
6ZcxyfRi2u56LbQNR,[1],[]
fvNpmt5tC3LgbdxTv,[],[]
